Fecha_filtro	Marea_filtro
04/05/2021 15:50:00	0.932
04/05/2021 16:00:00	0.927
04/05/2021 16:10:00	0.928
04/05/2021 16:20:00	0.937
04/05/2021 16:30:00	0.952
04/05/2021 16:40:00	0.974
04/05/2021 16:50:00	1.002
04/05/2021 17:00:00	1.037
04/05/2021 17:10:00	1.077
04/05/2021 17:20:00	1.123
04/05/2021 17:30:00	1.175
04/05/2021 17:40:00	1.231
04/05/2021 17:50:00	1.292
04/05/2021 18:00:00	1.357
04/05/2021 18:10:00	1.426
04/05/2021 18:20:00	1.498
04/05/2021 18:30:00	1.573
04/05/2021 18:40:00	1.65
04/05/2021 18:50:00	1.728
04/05/2021 19:00:00	1.808
04/05/2021 19:10:00	1.888
04/05/2021 19:20:00	1.968
04/05/2021 19:30:00	2.047
04/05/2021 19:40:00	2.125
04/05/2021 19:50:00	2.201
04/05/2021 20:00:00	2.275
04/05/2021 20:10:00	2.345
04/05/2021 20:20:00	2.413
04/05/2021 20:30:00	2.476
04/05/2021 20:40:00	2.536
04/05/2021 20:50:00	2.59
04/05/2021 21:00:00	2.639
04/05/2021 21:10:00	2.684
04/05/2021 21:20:00	2.722
04/05/2021 21:30:00	2.754
04/05/2021 21:40:00	2.78
04/05/2021 21:50:00	2.8
04/05/2021 22:00:00	2.812
04/05/2021 22:10:00	2.819
04/05/2021 22:20:00	2.818
04/05/2021 22:30:00	2.81
04/05/2021 22:40:00	2.796
04/05/2021 22:50:00	2.775
04/05/2021 23:00:00	2.747
04/05/2021 23:10:00	2.712
04/05/2021 23:20:00	2.671
04/05/2021 23:30:00	2.624
04/05/2021 23:40:00	2.572
04/05/2021 23:50:00	2.514
05/05/2021 00:00:00	2.452
05/05/2021 00:10:00	2.385
05/05/2021 00:20:00	2.314
05/05/2021 00:30:00	2.24
05/05/2021 00:40:00	2.163
05/05/2021 00:50:00	2.083
05/05/2021 01:00:00	2.002
05/05/2021 01:10:00	1.92
05/05/2021 01:20:00	1.838
05/05/2021 01:30:00	1.755
05/05/2021 01:40:00	1.673
05/05/2021 01:50:00	1.592
05/05/2021 02:00:00	1.512
05/05/2021 02:10:00	1.435
05/05/2021 02:20:00	1.36
05/05/2021 02:30:00	1.288
05/05/2021 02:40:00	1.22
05/05/2021 02:50:00	1.155
05/05/2021 03:00:00	1.096
05/05/2021 03:10:00	1.041
05/05/2021 03:20:00	0.991
05/05/2021 03:30:00	0.947
05/05/2021 03:40:00	0.909
05/05/2021 03:50:00	0.877
05/05/2021 04:00:00	0.851
05/05/2021 04:10:00	0.832
05/05/2021 04:20:00	0.82
05/05/2021 04:30:00	0.815
05/05/2021 04:40:00	0.817
05/05/2021 04:50:00	0.826
05/05/2021 05:00:00	0.842
05/05/2021 05:10:00	0.865
05/05/2021 05:20:00	0.894
05/05/2021 05:30:00	0.93
05/05/2021 05:40:00	0.972
05/05/2021 05:50:00	1.02
05/05/2021 06:00:00	1.073
05/05/2021 06:10:00	1.132
05/05/2021 06:20:00	1.196
05/05/2021 06:30:00	1.264
05/05/2021 06:40:00	1.336
05/05/2021 06:50:00	1.412
05/05/2021 07:00:00	1.491
05/05/2021 07:10:00	1.573
05/05/2021 07:20:00	1.656
05/05/2021 07:30:00	1.741
05/05/2021 07:40:00	1.827
05/05/2021 07:50:00	1.914
05/05/2021 08:00:00	2
05/05/2021 08:10:00	2.086
05/05/2021 08:20:00	2.17
05/05/2021 08:30:00	2.252
05/05/2021 08:40:00	2.332
05/05/2021 08:50:00	2.409
05/05/2021 09:00:00	2.482
05/05/2021 09:10:00	2.551
05/05/2021 09:20:00	2.616
05/05/2021 09:30:00	2.676
05/05/2021 09:40:00	2.73
05/05/2021 09:50:00	2.779
05/05/2021 10:00:00	2.822
05/05/2021 10:10:00	2.858
05/05/2021 10:20:00	2.888
05/05/2021 10:30:00	2.912
05/05/2021 10:40:00	2.928
05/05/2021 10:50:00	2.937
05/05/2021 11:00:00	2.939
05/05/2021 11:10:00	2.934
05/05/2021 11:20:00	2.922
05/05/2021 11:30:00	2.903
05/05/2021 11:40:00	2.877
05/05/2021 11:50:00	2.845
05/05/2021 12:00:00	2.806
05/05/2021 12:10:00	2.761
05/05/2021 12:20:00	2.71
05/05/2021 12:30:00	2.653
05/05/2021 12:40:00	2.592
05/05/2021 12:50:00	2.526
05/05/2021 13:00:00	2.456
05/05/2021 13:10:00	2.383
05/05/2021 13:20:00	2.307
05/05/2021 13:30:00	2.228
05/05/2021 13:40:00	2.148
05/05/2021 13:50:00	2.066
05/05/2021 14:00:00	1.984
05/05/2021 14:10:00	1.902
05/05/2021 14:20:00	1.82
05/05/2021 14:30:00	1.74
05/05/2021 14:40:00	1.661
05/05/2021 14:50:00	1.584
05/05/2021 15:00:00	1.51
05/05/2021 15:10:00	1.44
05/05/2021 15:20:00	1.373
05/05/2021 15:30:00	1.31
05/05/2021 15:40:00	1.251
05/05/2021 15:50:00	1.198
05/05/2021 16:00:00	1.149
05/05/2021 16:10:00	1.106
05/05/2021 16:20:00	1.069
05/05/2021 16:30:00	1.038
05/05/2021 16:40:00	1.013
05/05/2021 16:50:00	0.995
05/05/2021 17:00:00	0.982
05/05/2021 17:10:00	0.976
05/05/2021 17:20:00	0.977
05/05/2021 17:30:00	0.983
05/05/2021 17:40:00	0.997
05/05/2021 17:50:00	1.016
05/05/2021 18:00:00	1.041
05/05/2021 18:10:00	1.072
05/05/2021 18:20:00	1.109
05/05/2021 18:30:00	1.151
05/05/2021 18:40:00	1.198
05/05/2021 18:50:00	1.25
05/05/2021 19:00:00	1.306
05/05/2021 19:10:00	1.366
05/05/2021 19:20:00	1.43
05/05/2021 19:30:00	1.496
05/05/2021 19:40:00	1.566
05/05/2021 19:50:00	1.637
05/05/2021 20:00:00	1.71
05/05/2021 20:10:00	1.784
05/05/2021 20:20:00	1.859
05/05/2021 20:30:00	1.934
05/05/2021 20:40:00	2.008
05/05/2021 20:50:00	2.081
05/05/2021 21:00:00	2.153
05/05/2021 21:10:00	2.223
05/05/2021 21:20:00	2.29
05/05/2021 21:30:00	2.354
05/05/2021 21:40:00	2.415
05/05/2021 21:50:00	2.472
05/05/2021 22:00:00	2.525
05/05/2021 22:10:00	2.573
05/05/2021 22:20:00	2.616
05/05/2021 22:30:00	2.654
05/05/2021 22:40:00	2.687
05/05/2021 22:50:00	2.713
05/05/2021 23:00:00	2.734
05/05/2021 23:10:00	2.748
05/05/2021 23:20:00	2.755
05/05/2021 23:30:00	2.757
05/05/2021 23:40:00	2.751
05/05/2021 23:50:00	2.739
06/05/2021 00:00:00	2.72
06/05/2021 00:10:00	2.695
06/05/2021 00:20:00	2.664
06/05/2021 00:30:00	2.627
06/05/2021 00:40:00	2.584
06/05/2021 00:50:00	2.536
06/05/2021 01:00:00	2.482
06/05/2021 01:10:00	2.424
06/05/2021 01:20:00	2.362
06/05/2021 01:30:00	2.296
06/05/2021 01:40:00	2.227
06/05/2021 01:50:00	2.155
06/05/2021 02:00:00	2.081
06/05/2021 02:10:00	2.005
06/05/2021 02:20:00	1.928
06/05/2021 02:30:00	1.85
06/05/2021 02:40:00	1.772
06/05/2021 02:50:00	1.694
06/05/2021 03:00:00	1.617
06/05/2021 03:10:00	1.542
06/05/2021 03:20:00	1.468
06/05/2021 03:30:00	1.396
06/05/2021 03:40:00	1.328
06/05/2021 03:50:00	1.263
06/05/2021 04:00:00	1.201
06/05/2021 04:10:00	1.144
06/05/2021 04:20:00	1.092
06/05/2021 04:30:00	1.044
06/05/2021 04:40:00	1.003
06/05/2021 04:50:00	0.967
06/05/2021 05:00:00	0.937
06/05/2021 05:10:00	0.913
06/05/2021 05:20:00	0.897
06/05/2021 05:30:00	0.886
06/05/2021 05:40:00	0.883
06/05/2021 05:50:00	0.887
06/05/2021 06:00:00	0.897
06/05/2021 06:10:00	0.914
06/05/2021 06:20:00	0.937
06/05/2021 06:30:00	0.967
06/05/2021 06:40:00	1.004
06/05/2021 06:50:00	1.046
06/05/2021 07:00:00	1.094
06/05/2021 07:10:00	1.148
06/05/2021 07:20:00	1.206
06/05/2021 07:30:00	1.27
06/05/2021 07:40:00	1.338
06/05/2021 07:50:00	1.409
06/05/2021 08:00:00	1.485
06/05/2021 08:10:00	1.563
06/05/2021 08:20:00	1.644
06/05/2021 08:30:00	1.726
06/05/2021 08:40:00	1.81
06/05/2021 08:50:00	1.895
06/05/2021 09:00:00	1.98
06/05/2021 09:10:00	2.065
06/05/2021 09:20:00	2.149
06/05/2021 09:30:00	2.232
06/05/2021 09:40:00	2.312
06/05/2021 09:50:00	2.39
06/05/2021 10:00:00	2.464
06/05/2021 10:10:00	2.535
06/05/2021 10:20:00	2.602
06/05/2021 10:30:00	2.664
06/05/2021 10:40:00	2.721
06/05/2021 10:50:00	2.773
06/05/2021 11:00:00	2.818
06/05/2021 11:10:00	2.858
06/05/2021 11:20:00	2.891
06/05/2021 11:30:00	2.917
06/05/2021 11:40:00	2.937
06/05/2021 11:50:00	2.949
06/05/2021 12:00:00	2.954
06/05/2021 12:10:00	2.952
06/05/2021 12:20:00	2.943
06/05/2021 12:30:00	2.927
06/05/2021 12:40:00	2.903
06/05/2021 12:50:00	2.873
06/05/2021 13:00:00	2.836
06/05/2021 13:10:00	2.793
06/05/2021 13:20:00	2.744
06/05/2021 13:30:00	2.689
06/05/2021 13:40:00	2.629
06/05/2021 13:50:00	2.564
06/05/2021 14:00:00	2.495
06/05/2021 14:10:00	2.422
06/05/2021 14:20:00	2.346
06/05/2021 14:30:00	2.267
06/05/2021 14:40:00	2.186
06/05/2021 14:50:00	2.104
06/05/2021 15:00:00	2.021
06/05/2021 15:10:00	1.938
06/05/2021 15:20:00	1.854
06/05/2021 15:30:00	1.772
06/05/2021 15:40:00	1.69
06/05/2021 15:50:00	1.611
06/05/2021 16:00:00	1.534
06/05/2021 16:10:00	1.46
06/05/2021 16:20:00	1.389
06/05/2021 16:30:00	1.322
06/05/2021 16:40:00	1.26
06/05/2021 16:50:00	1.202
06/05/2021 17:00:00	1.149
06/05/2021 17:10:00	1.101
06/05/2021 17:20:00	1.059
06/05/2021 17:30:00	1.023
06/05/2021 17:40:00	0.993
06/05/2021 17:50:00	0.969
06/05/2021 18:00:00	0.952
06/05/2021 18:10:00	0.941
06/05/2021 18:20:00	0.936
06/05/2021 18:30:00	0.939
06/05/2021 18:40:00	0.947
06/05/2021 18:50:00	0.962
06/05/2021 19:00:00	0.984
06/05/2021 19:10:00	1.011
06/05/2021 19:20:00	1.045
06/05/2021 19:30:00	1.084
06/05/2021 19:40:00	1.129
06/05/2021 19:50:00	1.179
06/05/2021 20:00:00	1.233
06/05/2021 20:10:00	1.292
06/05/2021 20:20:00	1.355
06/05/2021 20:30:00	1.422
06/05/2021 20:40:00	1.492
06/05/2021 20:50:00	1.564
06/05/2021 21:00:00	1.638
06/05/2021 21:10:00	1.714
06/05/2021 21:20:00	1.792
06/05/2021 21:30:00	1.869
06/05/2021 21:40:00	1.947
06/05/2021 21:50:00	2.024
06/05/2021 22:00:00	2.1
06/05/2021 22:10:00	2.174
06/05/2021 22:20:00	2.247
06/05/2021 22:30:00	2.316
06/05/2021 22:40:00	2.383
06/05/2021 22:50:00	2.446
06/05/2021 23:00:00	2.505
06/05/2021 23:10:00	2.559
06/05/2021 23:20:00	2.608
06/05/2021 23:30:00	2.652
06/05/2021 23:40:00	2.691
06/05/2021 23:50:00	2.723
07/05/2021 00:00:00	2.749
07/05/2021 00:10:00	2.769
07/05/2021 00:20:00	2.782
07/05/2021 00:30:00	2.788
07/05/2021 00:40:00	2.787
07/05/2021 00:50:00	2.779
07/05/2021 01:00:00	2.764
07/05/2021 01:10:00	2.743
07/05/2021 01:20:00	2.714
07/05/2021 01:30:00	2.68
07/05/2021 01:40:00	2.64
07/05/2021 01:50:00	2.593
07/05/2021 02:00:00	2.541
07/05/2021 02:10:00	2.485
07/05/2021 02:20:00	2.423
07/05/2021 02:30:00	2.358
07/05/2021 02:40:00	2.289
07/05/2021 02:50:00	2.216
07/05/2021 03:00:00	2.141
07/05/2021 03:10:00	2.064
07/05/2021 03:20:00	1.985
07/05/2021 03:30:00	1.905
07/05/2021 03:40:00	1.825
07/05/2021 03:50:00	1.744
07/05/2021 04:00:00	1.664
07/05/2021 04:10:00	1.585
07/05/2021 04:20:00	1.508
07/05/2021 04:30:00	1.433
07/05/2021 04:40:00	1.36
07/05/2021 04:50:00	1.291
07/05/2021 05:00:00	1.226
07/05/2021 05:10:00	1.166
07/05/2021 05:20:00	1.11
07/05/2021 05:30:00	1.059
07/05/2021 05:40:00	1.015
07/05/2021 05:50:00	0.976
07/05/2021 06:00:00	0.944
07/05/2021 06:10:00	0.919
07/05/2021 06:20:00	0.9
07/05/2021 06:30:00	0.888
07/05/2021 06:40:00	0.884
07/05/2021 06:50:00	0.887
07/05/2021 07:00:00	0.896
07/05/2021 07:10:00	0.913
07/05/2021 07:20:00	0.937
07/05/2021 07:30:00	0.968
07/05/2021 07:40:00	1.005
07/05/2021 07:50:00	1.048
07/05/2021 08:00:00	1.098
07/05/2021 08:10:00	1.153
07/05/2021 08:20:00	1.214
07/05/2021 08:30:00	1.28
07/05/2021 08:40:00	1.351
07/05/2021 08:50:00	1.425
07/05/2021 09:00:00	1.504
07/05/2021 09:10:00	1.585
07/05/2021 09:20:00	1.67
07/05/2021 09:30:00	1.756
07/05/2021 09:40:00	1.844
07/05/2021 09:50:00	1.933
07/05/2021 10:00:00	2.022
07/05/2021 10:10:00	2.11
07/05/2021 10:20:00	2.198
07/05/2021 10:30:00	2.284
07/05/2021 10:40:00	2.368
07/05/2021 10:50:00	2.448
07/05/2021 11:00:00	2.526
07/05/2021 11:10:00	2.599
07/05/2021 11:20:00	2.668
07/05/2021 11:30:00	2.732
07/05/2021 11:40:00	2.79
07/05/2021 11:50:00	2.842
07/05/2021 12:00:00	2.889
07/05/2021 12:10:00	2.928
07/05/2021 12:20:00	2.961
07/05/2021 12:30:00	2.986
07/05/2021 12:40:00	3.004
07/05/2021 12:50:00	3.014
07/05/2021 13:00:00	3.017
07/05/2021 13:10:00	3.012
07/05/2021 13:20:00	3
07/05/2021 13:30:00	2.979
07/05/2021 13:40:00	2.952
07/05/2021 13:50:00	2.917
07/05/2021 14:00:00	2.876
07/05/2021 14:10:00	2.828
07/05/2021 14:20:00	2.773
07/05/2021 14:30:00	2.713
07/05/2021 14:40:00	2.647
07/05/2021 14:50:00	2.577
07/05/2021 15:00:00	2.502
07/05/2021 15:10:00	2.423
07/05/2021 15:20:00	2.341
07/05/2021 15:30:00	2.256
07/05/2021 15:40:00	2.169
07/05/2021 15:50:00	2.081
07/05/2021 16:00:00	1.992
07/05/2021 16:10:00	1.902
07/05/2021 16:20:00	1.813
07/05/2021 16:30:00	1.724
07/05/2021 16:40:00	1.637
07/05/2021 16:50:00	1.552
07/05/2021 17:00:00	1.47
07/05/2021 17:10:00	1.391
07/05/2021 17:20:00	1.316
07/05/2021 17:30:00	1.244
07/05/2021 17:40:00	1.178
07/05/2021 17:50:00	1.116
07/05/2021 18:00:00	1.06
07/05/2021 18:10:00	1.01
07/05/2021 18:20:00	0.966
07/05/2021 18:30:00	0.928
07/05/2021 18:40:00	0.897
07/05/2021 18:50:00	0.873
07/05/2021 19:00:00	0.856
07/05/2021 19:10:00	0.846
07/05/2021 19:20:00	0.843
07/05/2021 19:30:00	0.847
07/05/2021 19:40:00	0.858
07/05/2021 19:50:00	0.876
07/05/2021 20:00:00	0.901
07/05/2021 20:10:00	0.933
07/05/2021 20:20:00	0.971
07/05/2021 20:30:00	1.015
07/05/2021 20:40:00	1.066
07/05/2021 20:50:00	1.121
07/05/2021 21:00:00	1.182
07/05/2021 21:10:00	1.248
07/05/2021 21:20:00	1.318
07/05/2021 21:30:00	1.392
07/05/2021 21:40:00	1.469
07/05/2021 21:50:00	1.549
07/05/2021 22:00:00	1.632
07/05/2021 22:10:00	1.716
07/05/2021 22:20:00	1.801
07/05/2021 22:30:00	1.886
07/05/2021 22:40:00	1.972
07/05/2021 22:50:00	2.057
07/05/2021 23:00:00	2.14
07/05/2021 23:10:00	2.221
07/05/2021 23:20:00	2.3
07/05/2021 23:30:00	2.376
07/05/2021 23:40:00	2.448
07/05/2021 23:50:00	2.516
08/05/2021 00:00:00	2.58
08/05/2021 00:10:00	2.638
08/05/2021 00:20:00	2.69
08/05/2021 00:30:00	2.737
08/05/2021 00:40:00	2.777
08/05/2021 00:50:00	2.81
08/05/2021 01:00:00	2.837
08/05/2021 01:10:00	2.856
08/05/2021 01:20:00	2.867
08/05/2021 01:30:00	2.872
08/05/2021 01:40:00	2.868
08/05/2021 01:50:00	2.857
08/05/2021 02:00:00	2.839
08/05/2021 02:10:00	2.814
08/05/2021 02:20:00	2.781
08/05/2021 02:30:00	2.742
08/05/2021 02:40:00	2.696
08/05/2021 02:50:00	2.644
08/05/2021 03:00:00	2.587
08/05/2021 03:10:00	2.524
08/05/2021 03:20:00	2.456
08/05/2021 03:30:00	2.384
08/05/2021 03:40:00	2.308
08/05/2021 03:50:00	2.229
08/05/2021 04:00:00	2.147
08/05/2021 04:10:00	2.063
08/05/2021 04:20:00	1.977
08/05/2021 04:30:00	1.89
08/05/2021 04:40:00	1.803
08/05/2021 04:50:00	1.716
08/05/2021 05:00:00	1.63
08/05/2021 05:10:00	1.546
08/05/2021 05:20:00	1.464
08/05/2021 05:30:00	1.384
08/05/2021 05:40:00	1.309
08/05/2021 05:50:00	1.237
08/05/2021 06:00:00	1.17
08/05/2021 06:10:00	1.108
08/05/2021 06:20:00	1.051
08/05/2021 06:30:00	1.001
08/05/2021 06:40:00	0.958
08/05/2021 06:50:00	0.921
08/05/2021 07:00:00	0.892
08/05/2021 07:10:00	0.87
08/05/2021 07:20:00	0.855
08/05/2021 07:30:00	0.848
08/05/2021 07:40:00	0.849
08/05/2021 07:50:00	0.857
08/05/2021 08:00:00	0.873
08/05/2021 08:10:00	0.897
08/05/2021 08:20:00	0.928
08/05/2021 08:30:00	0.966
08/05/2021 08:40:00	1.01
08/05/2021 08:50:00	1.062
08/05/2021 09:00:00	1.12
08/05/2021 09:10:00	1.184
08/05/2021 09:20:00	1.253
08/05/2021 09:30:00	1.327
08/05/2021 09:40:00	1.406
08/05/2021 09:50:00	1.49
08/05/2021 10:00:00	1.576
08/05/2021 10:10:00	1.666
08/05/2021 10:20:00	1.758
08/05/2021 10:30:00	1.852
08/05/2021 10:40:00	1.946
08/05/2021 10:50:00	2.041
08/05/2021 11:00:00	2.136
08/05/2021 11:10:00	2.229
08/05/2021 11:20:00	2.321
08/05/2021 11:30:00	2.41
08/05/2021 11:40:00	2.496
08/05/2021 11:50:00	2.579
08/05/2021 12:00:00	2.657
08/05/2021 12:10:00	2.73
08/05/2021 12:20:00	2.798
08/05/2021 12:30:00	2.859
08/05/2021 12:40:00	2.915
08/05/2021 12:50:00	2.963
08/05/2021 13:00:00	3.005
08/05/2021 13:10:00	3.039
08/05/2021 13:20:00	3.065
08/05/2021 13:30:00	3.083
08/05/2021 13:40:00	3.093
08/05/2021 13:50:00	3.096
08/05/2021 14:00:00	3.089
08/05/2021 14:10:00	3.075
08/05/2021 14:20:00	3.053
08/05/2021 14:30:00	3.023
08/05/2021 14:40:00	2.985
08/05/2021 14:50:00	2.939
08/05/2021 15:00:00	2.887
08/05/2021 15:10:00	2.827
08/05/2021 15:20:00	2.762
08/05/2021 15:30:00	2.69
08/05/2021 15:40:00	2.614
08/05/2021 15:50:00	2.532
08/05/2021 16:00:00	2.446
08/05/2021 16:10:00	2.357
08/05/2021 16:20:00	2.265
08/05/2021 16:30:00	2.17
08/05/2021 16:40:00	2.073
08/05/2021 16:50:00	1.976
08/05/2021 17:00:00	1.878
08/05/2021 17:10:00	1.781
08/05/2021 17:20:00	1.684
08/05/2021 17:30:00	1.589
08/05/2021 17:40:00	1.497
08/05/2021 17:50:00	1.407
08/05/2021 18:00:00	1.321
08/05/2021 18:10:00	1.239
08/05/2021 18:20:00	1.161
08/05/2021 18:30:00	1.089
08/05/2021 18:40:00	1.022
08/05/2021 18:50:00	0.962
08/05/2021 19:00:00	0.908
08/05/2021 19:10:00	0.86
08/05/2021 19:20:00	0.82
08/05/2021 19:30:00	0.787
08/05/2021 19:40:00	0.762
08/05/2021 19:50:00	0.744
08/05/2021 20:00:00	0.735
08/05/2021 20:10:00	0.733
08/05/2021 20:20:00	0.739
08/05/2021 20:30:00	0.752
08/05/2021 20:40:00	0.774
08/05/2021 20:50:00	0.803
08/05/2021 21:00:00	0.839
08/05/2021 21:10:00	0.882
08/05/2021 21:20:00	0.932
08/05/2021 21:30:00	0.989
08/05/2021 21:40:00	1.052
08/05/2021 21:50:00	1.12
08/05/2021 22:00:00	1.194
08/05/2021 22:10:00	1.272
08/05/2021 22:20:00	1.355
08/05/2021 22:30:00	1.441
08/05/2021 22:40:00	1.53
08/05/2021 22:50:00	1.622
08/05/2021 23:00:00	1.715
08/05/2021 23:10:00	1.809
08/05/2021 23:20:00	1.904
08/05/2021 23:30:00	1.998
08/05/2021 23:40:00	2.092
08/05/2021 23:50:00	2.183
09/05/2021 00:00:00	2.273
09/05/2021 00:10:00	2.359
09/05/2021 00:20:00	2.442
09/05/2021 00:30:00	2.52
09/05/2021 00:40:00	2.594
09/05/2021 00:50:00	2.662
09/05/2021 01:00:00	2.725
09/05/2021 01:10:00	2.781
09/05/2021 01:20:00	2.831
09/05/2021 01:30:00	2.873
09/05/2021 01:40:00	2.908
09/05/2021 01:50:00	2.935
09/05/2021 02:00:00	2.954
09/05/2021 02:10:00	2.965
09/05/2021 02:20:00	2.969
09/05/2021 02:30:00	2.963
09/05/2021 02:40:00	2.95
09/05/2021 02:50:00	2.929
09/05/2021 03:00:00	2.9
09/05/2021 03:10:00	2.863
09/05/2021 03:20:00	2.819
09/05/2021 03:30:00	2.768
09/05/2021 03:40:00	2.71
09/05/2021 03:50:00	2.647
09/05/2021 04:00:00	2.577
09/05/2021 04:10:00	2.503
09/05/2021 04:20:00	2.423
09/05/2021 04:30:00	2.34
09/05/2021 04:40:00	2.253
09/05/2021 04:50:00	2.164
09/05/2021 05:00:00	2.072
09/05/2021 05:10:00	1.979
09/05/2021 05:20:00	1.885
09/05/2021 05:30:00	1.791
09/05/2021 05:40:00	1.697
09/05/2021 05:50:00	1.605
09/05/2021 06:00:00	1.514
09/05/2021 06:10:00	1.427
09/05/2021 06:20:00	1.342
09/05/2021 06:30:00	1.262
09/05/2021 06:40:00	1.187
09/05/2021 06:50:00	1.117
09/05/2021 07:00:00	1.052
09/05/2021 07:10:00	0.995
09/05/2021 07:20:00	0.944
09/05/2021 07:30:00	0.9
09/05/2021 07:40:00	0.864
09/05/2021 07:50:00	0.836
09/05/2021 08:00:00	0.816
09/05/2021 08:10:00	0.803
09/05/2021 08:20:00	0.8
09/05/2021 08:30:00	0.804
09/05/2021 08:40:00	0.817
09/05/2021 08:50:00	0.837
09/05/2021 09:00:00	0.866
09/05/2021 09:10:00	0.902
09/05/2021 09:20:00	0.946
09/05/2021 09:30:00	0.998
09/05/2021 09:40:00	1.056
09/05/2021 09:50:00	1.12
09/05/2021 10:00:00	1.191
09/05/2021 10:10:00	1.268
09/05/2021 10:20:00	1.35
09/05/2021 10:30:00	1.436
09/05/2021 10:40:00	1.527
09/05/2021 10:50:00	1.62
09/05/2021 11:00:00	1.717
09/05/2021 11:10:00	1.816
09/05/2021 11:20:00	1.916
09/05/2021 11:30:00	2.017
09/05/2021 11:40:00	2.118
09/05/2021 11:50:00	2.217
09/05/2021 12:00:00	2.316
09/05/2021 12:10:00	2.411
09/05/2021 12:20:00	2.504
09/05/2021 12:30:00	2.593
09/05/2021 12:40:00	2.677
09/05/2021 12:50:00	2.757
09/05/2021 13:00:00	2.83
09/05/2021 13:10:00	2.898
09/05/2021 13:20:00	2.959
09/05/2021 13:30:00	3.013
09/05/2021 13:40:00	3.059
09/05/2021 13:50:00	3.098
09/05/2021 14:00:00	3.128
09/05/2021 14:10:00	3.15
09/05/2021 14:20:00	3.164
09/05/2021 14:30:00	3.169
09/05/2021 14:40:00	3.165
09/05/2021 14:50:00	3.153
09/05/2021 15:00:00	3.132
09/05/2021 15:10:00	3.102
09/05/2021 15:20:00	3.064
09/05/2021 15:30:00	3.018
09/05/2021 15:40:00	2.964
09/05/2021 15:50:00	2.903
09/05/2021 16:00:00	2.835
09/05/2021 16:10:00	2.76
09/05/2021 16:20:00	2.679
09/05/2021 16:30:00	2.593
09/05/2021 16:40:00	2.502
09/05/2021 16:50:00	2.406
09/05/2021 17:00:00	2.307
09/05/2021 17:10:00	2.206
09/05/2021 17:20:00	2.102
09/05/2021 17:30:00	1.997
09/05/2021 17:40:00	1.891
09/05/2021 17:50:00	1.785
09/05/2021 18:00:00	1.681
09/05/2021 18:10:00	1.578
09/05/2021 18:20:00	1.477
09/05/2021 18:30:00	1.379
09/05/2021 18:40:00	1.285
09/05/2021 18:50:00	1.195
09/05/2021 19:00:00	1.11
09/05/2021 19:10:00	1.03
09/05/2021 19:20:00	0.957
09/05/2021 19:30:00	0.89
09/05/2021 19:40:00	0.83
09/05/2021 19:50:00	0.777
09/05/2021 20:00:00	0.732
09/05/2021 20:10:00	0.696
09/05/2021 20:20:00	0.667
09/05/2021 20:30:00	0.646
09/05/2021 20:40:00	0.635
09/05/2021 20:50:00	0.631
09/05/2021 21:00:00	0.636
09/05/2021 21:10:00	0.65
09/05/2021 21:20:00	0.672
09/05/2021 21:30:00	0.702
09/05/2021 21:40:00	0.741
09/05/2021 21:50:00	0.787
09/05/2021 22:00:00	0.84
09/05/2021 22:10:00	0.901
09/05/2021 22:20:00	0.968
09/05/2021 22:30:00	1.042
09/05/2021 22:40:00	1.121
09/05/2021 22:50:00	1.206
09/05/2021 23:00:00	1.295
09/05/2021 23:10:00	1.388
09/05/2021 23:20:00	1.485
09/05/2021 23:30:00	1.584
09/05/2021 23:40:00	1.685
09/05/2021 23:50:00	1.787
10/05/2021 00:00:00	1.89
