% Device,CC1404006
% File name,CC1404006_20210504_215433
% Cast time (UTC),2021-05-04 21:54:33
% Cast time (local),2021-05-04 16:54:33
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,2.8500409
% Start longitude,-78.2214044
% Start altitude,21.030000686645508
% Start GPS horizontal error(Meter),1.2000000476837158
% Start GPS vertical error(Meter),2.9700000286102295
% Start GPS number of satellites,9
% End latitude,2.8501109
% End longitude,-78.2206697
% End altitude,25.069999694824219
% End GPS horizontal error(Meter),11.050000190734863
% End GPS vertical error(Meter),32.130001068115234
% End GPS number of satellites,8
% Cast duration (Seconds),192.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-05-16
% Temperature calibration date,2017-05-16
% Pressure calibration date,2017-05-15
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
62.25,62.300143067162196,20.042665310157517,47732.90868013275,52986.327908717874,34.790795930211004,1522.3971261504742,1024.8639836830789
62.55,62.599443628874823,20.038420867919921,47736.521875000006,52995.332601683083,34.797153908828321,1522.3974860317317,1024.871261562871
62.85,62.898742795083145,20.036704725379852,47736.372518339318,52997.186194484282,34.798344369076631,1522.3990669601199,1024.8739317356428
63.15,63.198041673707117,20.032060557398307,47727.243130387935,52992.5152653789,34.794610750298872,1522.3870351618934,1024.8736219827358
63.449999999999996,63.497339923370525,20.029714239649021,47729.938747176195,52998.26964607917,34.798649697320513,1522.3900552720995,1024.8786301374985
63.75,63.7966368151448,20.026509648752381,47730.880219890816,53003.087061638777,34.801963918452735,1522.3898880395668,1024.8833125974522
64.05,64.095932748414086,20.02391313691146,47728.830636542407,53003.867624084196,34.802328316861093,1522.3881057381284,1024.8855855464574
64.35,64.395229479594661,20.01256367073092,47698.805318872466,52983.879864954521,34.787041197881159,1522.3445749172622,1024.8782388090251
64.649999999999991,64.694527436383311,19.98888785313661,47661.84601048546,52970.68707952345,34.776263906113094,1522.2719088019223,1024.8775825778273
64.949999999999989,64.993826436114432,19.952307395750964,47597.72441381446,52942.470777722025,34.753896734879,1522.1504239898798,1024.8714869549319
65.249999999999986,65.293127041318755,19.912681203294579,47531.854572676049,52915.850600775688,34.732576562448344,1522.02153453446,1024.8669782172267
65.55,65.592429025815463,19.873037842096895,47465.973679831441,52889.191330057474,34.711220866358808,1521.8924250521534,1024.8624317101912
65.85,65.891724643684682,19.736281039454887,47346.436915009544,52917.269624237029,34.72611719871896,1521.5330244769971,1024.9109729266602
66.149999999999991,66.191003450443688,19.609773322330874,47271.027227728147,52982.814871270704,34.768896031186429,1521.2322464388,1024.9779657266365
66.449999999999989,66.490265430090375,19.526374742126396,47227.781220263059,53033.490255811084,34.80248945181043,1521.0411132948896,1025.0266274799278
66.749999999999986,66.789515775065709,19.454833968131396,47174.070311846641,53058.425935933759,34.817604682699368,1520.8620983311355,1025.0580603603721
67.05,67.088759070303723,19.429847712897345,47163.9843739686,53076.914283770515,34.830002601000814,1520.8107387602904,1025.0753159794672
67.35,67.3879973848679,19.404861449176448,47153.898437430551,53095.423449750553,34.842410856518327,1520.759349062115,1025.0925753864099
67.649999999999991,67.687228796424179,19.366802215485379,47146.074218764159,53132.152718354722,34.867641925091419,1520.6854938987178,1025.1230036967538
67.949999999999989,67.986452621690319,19.354614257806197,47161.499999987405,53164.141757457859,34.89053632133556,1520.6818741795705,1025.1449466795582
68.249999999999986,68.2856731678398,19.344646453859447,47146.87890625911,53159.606261959241,34.886640861794618,1520.6543882875444,1025.1458634492881
68.55,68.584891500139008,19.33076095581648,47148.367187492324,53177.935784233538,34.899400859202807,1520.6345713944297,1025.1605076837172
68.85,68.88410787006022,19.32914638519555,47142.869140624578,53173.671257934169,34.896079898315,1520.631278968568,1025.1597012786754
69.149999999999991,69.183324532422148,19.327531814575195,47137.371093749993,53169.406420967141,34.892758765867207,1520.627986042947,1025.1588947243545
69.557693729539565,69.589954716329117,19.327547223389498,47128.85391741326,53159.780846779686,34.88552593854714,1520.626686102047,1025.1551511467842
