"PC01";"PC02";"PC03";"PC04";"PC05";"PC06";"PC07";"PC08";"PC09";"PC10";"PC11";"PC12";"PC13";"PC14";"PC15";"PC16";"PC17";"PC18";"PC19";"PC20";"PC21";"PC22";"PC23";"PC24";"PC25";"PC26";"PC27";"PC28";"PC29";"PC30";"PC31";"PC32";"PC33";"PC34"
"12";3.78391804706586;-1.86966134897836;0.116862376313775;-1.13625445277698;3.661943125083;0.680221352986792;-0.719036361814818;-1.05838168908351;-0.98013808324407;0.338964188225392;0.162330537784802;-0.281190569123927;0.199880869639394;0.031729412807297;0.393433422611082;0.124181072969418;-0.129819944097804;0.0618922952397676;-0.126324699877345;-0.0545377204141241;-0.0296741778381046;-0.0512428823366636;0.141150655180528;0.0439467355167791;-0.0794184626172653;-0.098636398722883;-0.0278623493259101;0.0116260667805509;0.0194286428914358;0.0085857858724567;0.000551651307154592;0.00232421221330777;0.00226370953927725;-3.50947606268803e-06
"13";-5.22900804388214;0.151668820914706;0.830090865398364;-1.26662155431113;-0.236470373652096;0.424875054107661;-0.127007512007381;-0.402386648533328;0.836311565801642;0.689688439905107;-0.207766118915233;-0.373898694277008;0.0909944131493774;0.303381576271731;-0.137552832554004;0.689434680350619;0.135272171953393;-0.339586113063296;0.215179161428836;0.311249641955807;0.197735782569771;0.0215616844094912;0.112645741382434;-0.0745628170520824;-0.0172688330485966;-0.0384940202191771;0.0181288168351992;-0.00133077254595584;0.0067253709695191;0.000156427531365036;0.00219377364711505;-0.00546063955692365;-0.00138478572697117;3.32881231321878e-05
"14";-3.82421379738954;3.78683182525764;0.452699968282491;-0.644990648183006;0.370267430607133;-1.31434258340604;-0.0577903955066509;-0.608471925705967;-0.0565350753698071;0.937503893717253;0.148050784171696;-0.370472555280395;0.146793094539868;-0.51335484754571;-0.724606157849555;-0.0340778286850026;0.0537136807572998;0.221876131098384;-0.0627415617865341;0.0702882216268044;0.153906418767981;-0.142818401642175;0.038549260583031;0.125346463948383;0.0312394837433914;0.0341517529312498;-0.0025993085401318;-0.014376051849595;0.00257814372985485;-0.00159759455085563;0.00367457402446799;0.00789506603787811;-0.00042602026392103;8.9049177958038e-05
"15";-2.91619810632234;-1.23532661069789;6.8366385752879;6.99963393545423;1.93226307307095;0.480276467087695;0.17532315970722;0.174436823888475;-0.0344452295691922;0.136090455098834;-0.233106088256007;0.0109316260385267;0.0884460416824761;-0.0389009843926634;-0.00298055939752626;-0.0342559564977009;0.0250244892158717;-0.00558480178428172;-0.00634653273705393;-0.00153125808888221;-0.0208570065390021;-0.00577215799211886;-0.0031084223450315;-0.00199782330414641;0.00876751500798717;0.0118506441958602;0.013898862057479;0.000590768951206168;-0.00361375746958787;-0.00169138085957261;-0.00024083074194582;-0.000458100965127269;-6.72176738617586e-05;5.81686029860889e-06
"16";-1.97428092860974;2.72616028478492;0.277542437125183;-0.399637484726548;0.321848923008053;-2.07998125264311;0.198667976505159;0.537485987441614;-0.133929980074338;0.561363902956429;0.139200103978507;-0.206569318597183;0.19218368008929;-0.19013706405629;-0.136160811236373;-0.124302390316012;-0.0225186983219602;0.0176698129493362;-0.161674356239373;-0.158120248719902;-0.0964262919727502;0.194732235929705;0.146707030870719;-0.0972909913660216;0.0613102379202276;-0.037493101304383;-0.0457979550319286;0.0355562017983825;-0.01848764216215;-0.00589435355857011;0.00692535433999813;-0.00326779940718341;-0.000755688445654643;-0.000148641577775183
"17";-3.61084695188412;-1.02034168270472;0.455061848250544;-0.623510571126703;-0.229210545194401;-0.0626825443289758;-0.0777304338804777;0.735865713315349;1.06659939771596;-0.186390694329091;0.118180975232043;-0.0176807960388002;-0.043312256981404;0.589917955072549;0.14844172678141;-0.29581196131165;-0.375750818945809;0.30080010751838;0.189137824806508;-0.290507372527861;0.114864725122277;-0.098922345432379;0.0289179266444921;-0.130934287722597;-0.0512977865549037;-0.0225069481769652;-0.0195851930014356;-0.00875254360507405;-0.000157096430675029;0.000877149028535203;0.00488281828344137;0.00533082277057043;-0.00144275510909557;0.000117239063101946
"18";-0.642639632076031;-0.0929263491512486;-0.187627027242715;0.124462146472163;-0.376063525094996;-2.09708717224654;0.254519774544653;1.14754359672205;0.626537643482176;0.21253471393786;0.154866311911324;0.405590930904119;-0.0350023592353399;0.112048152195129;-0.0440064234575752;-0.00626874663221746;0.417734838633846;-0.093024054908875;0.00291221522119164;-0.218819457390686;0.0705261531620105;0.103795259652168;0.0252808128776977;0.0895936569240173;-0.0395925355331783;-0.0388273567131573;0.00550255500326537;0.00381872740180734;0.0126112922551659;0.00903380290101124;-0.00533171953755266;-0.000692722522773321;0.0048196911008329;0.000102599545109216
"19";-0.525541815035471;-2.11464006057546;-1.59131546280997;1.44645093551546;-2.77466796494803;0.762594797823889;0.763708364144454;-0.55154903205199;-0.448298630794195;0.379852701189756;-0.454711760322231;-1.01629435538314;-0.215823005319266;0.0210106867438551;0.36794914832828;-0.0294009165530102;0.0398003611786844;-0.0683875406222794;0.106505748430233;-0.31105873596454;-0.0096358628650684;-0.00782045610845572;0.0400956926927587;0.0764852296571744;0.113479889490274;-0.0401057246478491;0.0234094037711677;-0.0471986624664212;0.00390052767647619;0.000646936254461661;0.00481325472434962;-0.00229286323994781;0.000472160941070496;-1.4463810704789e-05
"20";8.02983627906181;-0.229572928537674;3.74282595960187;-2.17649208313262;-1.62546781514828;-0.552685639065788;-1.16367418924969;-0.598837185622913;-0.0787223622454822;-0.168301700867761;0.105351432850837;-0.332063902721871;0.0110728260480996;-0.178162218602539;-0.246785568747849;0.0283734518916805;0.0205761764994639;-0.129422420654609;-0.127443553752917;-0.13303436698339;-0.137643886464662;-0.167497078735623;0.0790698857059749;-0.0735382901114674;-0.0369199667554917;0.0602956803530881;-0.0201140803302392;-0.0351400251190047;-0.0150960687288936;0.019932179516515;-0.00256193586545112;-0.00363513790304646;-0.000887949303619421;7.43059226507477e-06
"21";0.740860516587824;-2.61929356313846;-1.36985667616368;0.921602749464454;-1.6735302410831;-0.105553727979826;0.592272349396285;-0.569794375667156;0.0482803686932312;0.912170562409803;-0.356190804608623;-0.180269340778804;-0.309731514340264;0.388820710405901;0.150906056338013;-0.45009859994633;0.210919527463116;-0.259117147104875;-0.0380301043838551;0.135519011345508;-0.122423388688337;-0.0693826775236017;0.0222891471968523;0.0583498755067571;-0.111015630757804;0.0517951420080197;-0.0433025885854845;0.0507242921448693;-0.0201465532758235;-0.00846714824644157;0.00389217806862526;1.52188708901352e-05;-0.000455071468086023;4.54748718061553e-05
"22";7.69593741226948;0.444023764471455;2.95905603139752;-2.01705139775056;-1.21073985317305;-0.145669265978553;-0.552703297450741;-0.143971171856238;-0.193519154894797;0.172220980364625;0.147976283970763;0.0718151685432878;-0.019447649991422;-0.0789697726935245;0.0996964931680649;-0.198794940261511;0.0413834307501856;0.0272487391071856;0.147003117388464;-0.0220151683740025;-0.0420589781339076;-0.0358294371867664;-0.024819961911451;-0.0179598213792321;0.067481834552674;-0.0166885318901696;0.0702347482798218;0.050310221063342;0.0424479455623106;-0.0273526966632655;-0.00167778352965035;-0.000195430454203935;-0.001425870845255;4.79061571241595e-05
"23";1.30399249038302;-0.745927479217961;0.00880739685440647;-0.782647075863815;-0.703952488667908;0.190200290337627;2.98758982147156;0.476376961718759;-1.80008899772692;0.907548629155318;-0.363444622180733;1.05046877158215;0.445299394101462;-0.155005886028813;-0.0966061792582062;-0.0346391324713913;-0.0857020500232047;-0.0908298612493703;0.0892964886582056;0.0135878776918106;0.134529663352377;-0.0182423039210714;-0.0358310960581961;-0.0978223034340465;-0.00911109967130269;0.00839641200642494;-0.00688510991756205;-0.0156751205192367;0.00426217492894573;0.00729742744929399;-0.00193886124385292;0.0008207167391029;0.000131374784456889;1.79289063832258e-05
"24";9.11027715664418;2.06782722750547;3.30060791291839;-0.953124798359639;-1.65118734823673;-0.168140095006594;0.179495573062647;0.200448521500162;0.331516523728055;-0.668907051795816;-0.664676689597601;0.00148329920708758;-0.299452945168463;0.281567628051041;0.0818337992498144;0.0131297969918702;-0.0670793919074856;0.0773932089579738;0.0297637698708306;0.209236340349138;0.207770359184022;0.208066259908965;-0.0826792470799706;0.0610975081428205;-0.0142531603573416;-0.0318178013523084;-0.0356299286980552;-0.0137290925443075;-0.0130609536728464;0.00357722654955462;0.00374155343153517;0.00369442831333191;0.00256962397061382;-6.02014072503803e-05
"25";-5.73789369983676;2.15738699649278;1.2460814871926;-2.32210451302876;0.532153442256089;1.34753626144606;0.623289139140488;-0.325069671857392;0.798940753214981;0.333161317520074;-0.502385089213373;0.0371907538829677;-0.176005466685185;-0.244218547098259;0.339754537871476;-0.191156486882418;-0.378622484256287;-0.103188448623815;-0.0438795450259425;0.022674865855104;-0.1846540831621;0.114006647326454;-0.00301639798343276;0.0413333145720907;0.0895037885868156;0.00818638111954156;-0.0474558175725773;0.0158076320261891;-0.00364355521891128;0.0123914385819109;-0.0110223897607275;-0.00148030978733572;-0.000190985238044573;9.29749207510717e-05
"26";-4.20696052124895;3.57532615793136;-0.181408361674798;0.265069745392599;-0.90595240008631;0.932220276734204;-0.639499503982585;-2.12551367579929;-0.209019071476028;-0.732781613687425;0.342746847297023;0.544819703969381;0.395934866467757;-0.405402360902157;0.0194705737976534;-0.10127883771375;0.0772380849515388;-0.0897527697268889;0.261219421696507;-0.240413517827303;0.0836244619836769;0.0883013446059794;-0.056286734099953;-0.00365062058339002;-0.0780463359376673;-0.024015931834043;0.0246243344717123;0.00614986213993611;-0.0314036585944761;-0.0104221783420335;-0.00118791753022139;-0.000488870218795578;0.000875350958453079;-9.72568422002648e-06
"27";-4.46772957868968;1.38685023435819;0.639748612262701;-1.42919405334839;0.182197232782797;0.0211485286414406;0.685771885531052;-0.0905850121190554;0.182657309135505;0.741802910442908;-0.0561235086447351;-0.117002509312889;-0.496428197203813;0.0743409672022742;0.239526780008863;0.112346669368603;-0.121203238649735;0.350250828811593;0.212585178741012;0.0688974723363789;-0.172610408792902;-0.0753970979744816;-0.0953931453155166;0.0116627288092377;-0.0577358679979822;0.0447121992622392;0.0690129295803907;0.0098281711611963;0.00700664395350515;0.0132131993857369;0.00204757836784081;0.00129896643691147;0.00241130684551996;-0.000188768418990974
"28";-3.16076094301679;0.335856540745009;0.00470991796822413;-0.0354572726932889;-0.451113425347344;0.0890192371143543;-1.30070094897766;-0.0267159432729776;-0.309932561631835;-0.164054621665342;-0.0884659858911905;0.803446971506621;-0.176269461459803;0.103212381965955;0.550000739480839;0.540190228680387;0.53611981552803;0.138320326481662;0.00154211428189999;-0.181996181343459;-0.0272815487306979;0.0125892925761042;-0.00628127300305273;-0.00461156430674565;0.0330706974015969;0.0815140488883395;-0.0737016855829073;0.00419154289779314;0.0221112247500241;0.00158985381471925;0.00151567461781727;0.00229537189011104;-0.00153051258364791;-1.88142296928904e-05
"29";-3.27136325134811;2.34299297367746;-0.433355127670197;0.899080236811692;-0.822901888427952;-1.07603642423846;-0.0563207917735719;-0.512026409495816;-0.77828689343151;-0.288673869832863;0.247266777983866;0.102205428359836;-0.172562591656321;0.661675373357955;-0.0754045937793187;0.0278211337357094;-0.346247186640144;0.263919289918206;-0.257904420933153;0.0696674321148779;0.0671324124466564;-0.0282639375129568;-0.105676026077272;0.0511035387077052;-0.0351397159299298;-0.00762748674515112;-0.0289357532391258;-0.0134825144254182;0.0176923985913814;-0.00896405792141289;-0.00159250646117117;-0.0141823849415373;-0.00116177222301996;3.2267356990464e-05
"30";-0.658550198240231;3.00945469971539;-1.50637491748138;1.61513327285172;-0.26803748794779;-2.08859748178361;0.0329310548946388;-0.714196446734743;-0.0555875024943541;-0.55131386019301;0.250812819054262;0.35954717658117;0.0395111639251023;0.511394570766945;0.43206659528734;-0.018947209607012;-0.080191907326593;-0.319175644756696;-0.237151521636987;0.171352833874569;-0.190177999500358;-0.0167198646768167;0.021738164405009;-0.0594853565884111;0.0370956377169026;-0.00925480661808256;0.0831423732210836;-0.0170975588303903;0.00238092710766918;0.00971527765673594;0.000608751414295858;0.00807518361216611;-0.000103251701320077;3.42065505808085e-05
"31";-0.177122348707748;-3.34237024211793;-0.645877487398744;0.629087949681207;-0.974364482808564;-0.183869339928858;-0.00193087992704294;-0.284418035764426;0.481745577453821;-0.172146553517609;-0.0274883368340913;0.79841607694214;-0.209473348899077;0.437476941172778;-0.67193228188215;0.135330936532781;-0.194977399158849;-0.0441995065270849;0.047346150586193;-0.0692673826420194;-0.013858151021173;-0.11541540935408;0.117054190900687;0.0751451976385066;0.0277698083987028;-0.0442035241107309;-0.0157213374477209;0.00169446840691196;-0.00338822248197838;-0.00707778421136112;-0.00977901654511177;0.00506117668956715;-0.0020340562436774;-0.000171899591902776
"32";2.93408790323561;-1.02492969459298;-0.964272369895656;0.419252719834313;1.34320399355603;-1.33262069125291;0.119825813886461;0.709962348259255;0.73215732232627;0.0255125205024984;0.405564320439253;0.355841246595205;-0.529417140616116;-0.944108198608053;0.370880353865562;0.0945672778217997;-0.337259389164766;-0.351270498051935;0.0224442554392093;-0.11734360441116;0.155657357251659;-0.0696813822750578;-0.085129185516514;0.0607666991576011;-0.0445985451080908;0.00698992364325887;0.020087942280071;-0.00391601387040043;0.00323375404669549;0.00258972858731737;0.00317549618483772;-0.00478872919423006;-0.00286810197549799;-3.88372232010513e-05
"33";0.793857138183703;0.0473237185901354;-2.69846772697944;2.82615219373347;-1.91008867794143;1.20730700755393;-1.11260380954349;-0.03193408037521;0.0438229446979703;0.405398515036607;-0.0676271535134556;-0.263759470866363;-0.744536548094423;-0.652893439434218;-0.357836265437169;-0.0286300800875424;-0.0758278589331944;0.123513358634837;-0.197071633541696;0.0694635814083134;0.0267046390905362;0.173322433613982;0.0345289702786246;-0.133517620600064;-0.0626996957605027;-0.00174013997192485;0.00345813909978754;-0.00407568624620102;0.0271965434171006;0.000483056046959016;-0.00472001816108336;0.00291604134071337;0.001335144986189;9.01677173538798e-06
"34";5.62282072868471;3.91886831494214;-2.57821232546331;1.39133345189343;1.28583419603088;0.636123863803665;2.01588046883373;0.0729388271084818;0.659669689067345;-1.27063249627179;-1.31110909100619;-0.0581776586480316;0.147110940320825;-0.212846957995164;-0.246765040040999;0.223394017169652;0.117229982262856;0.118169533539951;0.0363253837326326;-0.0454922538640371;-0.173079462431834;-0.128982185509077;0.0700898212302201;-0.00162663226135482;-0.0243516125206804;-0.00481763429132176;-0.00998402465827153;0.0135155897169792;0.0109240318862834;-0.00215290403749801;0.00278786253292113;-0.00208094419103648;-0.000973827890904212;3.25595082229478e-05
"35";3.96750091591702;1.09251022721835;-1.20894630619489;1.13052407805825;-1.2645073694134;1.50249200567124;-1.37326492124012;1.27677491674771;0.235417966252858;0.798037234428727;0.721903690333338;0.673903225185227;0.686375025837497;-0.0948723890907083;0.0508406234276735;0.158935989315202;-0.218103815770318;0.0812137659464955;0.134841817893565;0.177317680761482;-0.324084380927157;0.0276468745714236;0.0104715955696098;0.0696217522838951;-0.00350619407570396;-0.0238101247875258;-0.0162141712826914;-0.0268671378252953;-0.0109704324582435;-0.00543138281505247;0.0050448286209664;-0.000630313659610858;-9.0499287641343e-06;4.3454345892072e-05
"36";6.72184442228253;4.62552347294098;-2.2460626119789;1.3862313013644;1.40607505295708;1.73717485143144;-0.391486355651543;0.757009333729359;0.00237347148510771;0.715955430196631;0.615930751998904;-0.534578275375929;0.132086050255527;0.632451180806584;0.0417434978032129;-0.0426232110426471;0.131939244109888;-0.0598617112775495;-0.0234600097921607;-0.134932639734276;0.258314306329827;-0.0673915641161015;-0.0438525136016526;-0.00988703518631641;0.0386206021563259;0.0353363728374014;0.0212362510215213;0.0219275662429949;-0.0177796864356473;0.00919435306132135;-0.00645907683220618;-0.000888251242830486;-0.000575245278291267;-4.49727141352604e-05
