"Assemblage","t","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"Guascama",24,"Extrapolation",0,113.142515592132,95.7490636021598,130.535967582104,0.947372602342782,0.909062881775282,0.985682322910283
"Guascama",25,"Extrapolation",0,114.471357382977,96.2792681523101,132.663446613643,0.950460762596506,0.913005912220617,0.987915612972395
"Guascama",26,"Extrapolation",0,115.722223127415,96.7428168258665,134.701629428963,0.953367710512604,0.916805113822676,0.989930307202531
"Guascama",27,"Extrapolation",0,116.899688436972,97.1463848157381,136.652992058205,0.956104079577879,0.920460328778707,0.991747830377051
"Guascama",28,"Extrapolation",0,118.00806042763,97.4959557264644,138.520165128796,0.95867987930925,0.923972477192412,0.993387281426088
"Guascama",29,"Extrapolation",0,119.051393475072,97.7968976750869,140.305889275056,0.961104531868121,0.927343350896795,0.994865712839446
"Guascama",30,"Extrapolation",0,120.033504045402,98.0540317575008,142.012976333302,0.963386906526226,0.930575437934867,0.996198375117586
"Guascama",31,"Extrapolation",0,120.957984655614,98.2716930134526,143.644276297776,0.965535352109039,0.933671774007448,0.99739893021063
"Guascama",32,"Extrapolation",0,121.828217014861,98.4537843730001,145.202649656722,0.967557727535404,0.936635817360306,0.998479637710502
"Guascama",33,"Extrapolation",0,122.647384394592,98.6038242219647,146.69094456722,0.969461430565111,0.939471343875354,0.999451517254868
"Guascama",34,"Extrapolation",0,123.418483272823,98.7249882675133,148.111978278133,0.971253424859579,0.942182359473069,1
"Guascama",35,"Extrapolation",0,124.144334295119,98.8201463682336,149.468522222004,0.972940265454616,0.944773027281555,1
"Guascama",36,"Extrapolation",0,124.82759259239,98.8918949459799,150.763290238799,0.974528122738453,0.94724760735896,1
"Guascama",37,"Extrapolation",0,125.470757493244,98.942585536833,151.998929449654,0.976022805022749,0.94961040705894,1
"Guascama",38,"Extrapolation",0,126.076181666419,98.9743499755298,153.178013357309,0.97742977978914,0.951865740399534,1
"Guascama",39,"Extrapolation",0,126.646079726744,98.9891226469297,154.303036806557,0.978754193689044,0.9540178950337,1
"Guascama",40,"Extrapolation",0,127.182536336095,98.9886601820609,155.376412490129,0.980000891369882,0.956071105626608,1
"Guascama",41,"Extrapolation",0,127.687513829006,98.9745589260646,156.400468731947,0.981174433196588,0.958029532623255,1
"Guascama",42,"Extrapolation",0,128.162859390792,98.9482704610998,157.377448320484,0.982279111933219,0.959897245543127,1
"Guascama",43,"Extrapolation",0,128.610311814478,98.9111154287107,158.309508200245,0.983318968445695,0.961678210069521,1
"Guascama",44,"Extrapolation",0,129.031507861224,98.8642958628035,159.198719859645,0.984297806483111,0.96337627831275,1
"Guascama",45,"Extrapolation",0,129.427988247526,98.8089062156577,160.047070279394,0.985219206591682,0.964995181721366,1
"Guascama",46,"Extrapolation",0,129.801203281086,98.7459432347262,160.856463327445,0.986086539212219,0.966538526196185,1
"Guascama",47,"Extrapolation",0,130.152518165977,98.6763148268341,161.62872150512,0.986902977009057,0.968009789030374,1
"Guascama",48,"Extrapolation",0,130.483217996498,98.6008480282495,162.365587964747,0.987671506475518,0.969412317356929,1
"Guascama",49,"Extrapolation",0,130.794512457992,98.5202961835632,163.06872873242,0.988394938858373,0.970749327834132,1
"Guascama",50,"Extrapolation",0,131.087540251818,98.4353454229767,163.739735080659,0.989075920441256,0.972023907341385,1
"Guascama",51,"Extrapolation",0,131.363373260676,98.346620516153,164.380126005199,0.989716942224654,0.97323901449323,1
"Guascama",52,"Extrapolation",0,131.623020469503,98.2546901709304,164.991350768077,0.990320349037877,0.974397481809465,1
"Guascama",53,"Extrapolation",0,131.867431656297,98.1600718367252,165.574791475869,0.990888348116339,0.975502018404763,1
"Guascama",54,"Extrapolation",0,132.097500866359,98.0632360651255,166.131765667593,0.991423017175527,0.976555213082875,1
"Guascama",55,"Extrapolation",0,132.314069682677,97.9646104738567,166.663528891498,0.991926312011193,0.977559537738877,1
"Guascama",56,"Extrapolation",0,132.517930304395,97.8645833548193,167.17127725397,0.992400073653568,0.978517350988561,1
"Guascama",57,"Extrapolation",0,132.709828444642,97.7635069621467,167.656149927138,0.992846035101769,0.979430901957329,1
"Guascama",58,"Extrapolation",0,132.890466058323,97.6617005120977,168.119231604547,0.993265827663035,0.980302334172198,1
"Guascama",59,"Extrapolation",0,133.060503909831,97.5594529229976,168.561554896664,0.993660986919972,0.981133689510152,1
"Guascama",60,"Extrapolation",0,133.220563990102,97.4570253202984,168.984102659905,0.99403295834765,0.981926912164149,1
"Guascama",61,"Extrapolation",0,133.371231791823,97.3546533290792,169.387810254568,0.994383102601089,0.982683852595043,1
"Guascama",62,"Extrapolation",0,133.513058451146,97.2525491738962,169.773567728396,0.994712700492468,0.983406271443518,1
"Guascama",63,"Extrapolation",0,133.646562763711,97.1509036037782,170.142221923644,0.995022957676284,0.984095843381099,1
"Guascama",64,"Extrapolation",0,133.772233082385,97.0498876582966,170.494578506473,0.995315009059582,0.984754160883534,1
"Guascama",65,"Extrapolation",0,133.890529103631,96.9496542889989,170.831403918262,0.995589922953397,0.98538273791338,1
"Guascama",66,"Extrapolation",0,134.001883549057,96.8503398490448,171.15342724907,0.995848704980581,0.985983013501652,1
"Guascama",67,"Extrapolation",0,134.106703748298,96.7520654625949,171.461342034,0.996092301754337,0.986556355220928,1
"Guascama",68,"Extrapolation",0,134.205373129001,96.654938284369,171.755807973632,0.996321604340879,0.987104062544428,1
"Guascama",69,"Extrapolation",0,134.298252619393,96.5590526587752,172.037452580012,0.996537451518921,0.98762737008738,1
"Guascama",70,"Extrapolation",0,134.385681968541,96.4644911871107,172.306872749971,0.996740632847884,0.988127450728494,1
"Guascama",71,"Extrapolation",0,134.467980989132,96.3713257105351,172.564636267728,0.996931891556077,0.988605418610575,1
"Guascama",72,"Extrapolation",0,134.545450727341,96.2796182157962,172.811283238885,0.997111927259387,0.989062332020371,1
"Guascama",73,"Extrapolation",0,134.618374564041,96.1894216700494,173.047327458033,0.99728139852045,0.989499196148574,1
"Guascama",74,"Extrapolation",0,134.6870192514,96.1007807905356,173.273257712264,0.997440925257637,0.989916965731583,1
"Guascama",75,"Extrapolation",0,134.751635888644,96.0137327543667,173.489539022922,0.99759109101269,0.990316547577201,1
"Guascama",76,"Extrapolation",0,134.812460840574,95.9283078532042,173.696613827944,0.997732445085295,0.990698802976885,1
"Guascama",77,"Extrapolation",0,134.86971660217,95.8445300971978,173.894903107143,0.997865504542392,0.991064550007477,1
"Guascama",78,"Extrapolation",0,134.923612612475,95.7624177721755,174.084807452774,0.997990756109587,0.991414565725675,1
"Guascama",79,"Extrapolation",0,134.974346020708,95.6819839537345,174.266708087681,0.998108657951567,0.991749588258621,1
"Guascama",80,"Extrapolation",0,135.022102407431,95.6032369815765,174.440967833285,0.998219641348052,0.992070318794183,1
"Guascama",81,"Extrapolation",0,135.067056463392,95.5261808971513,174.607932029634,0.998324112271394,0.992377423474552,1
"Guascama",82,"Extrapolation",0,135.10937262854,95.4508158474198,174.76792940966,0.998422452871605,0.992671535196852,1
"Guascama",83,"Extrapolation",0,135.149205693532,95.3771384573179,174.921272929746,0.99851502287425,0.992953255324457,1
"Guascama",84,"Extrapolation",0,135.186701365957,95.3051421732949,175.068260558619,0.998602160896299,0.993223155312688,1
"Guascama",85,"Extrapolation",0,135.221996803325,95.2348175801088,175.209176026542,0.99868418568478,0.993481778252543,1
"Guascama",86,"Extrapolation",0,135.255221114785,95.1661526928891,175.34428953668,0.998761397282739,0.993729640336049,1
"Guascama",87,"Extrapolation",0,135.286495833396,95.0991332263175,175.473858440474,0.998834078126784,0.993967232246726,1
"Guascama",88,"Extrapolation",0,135.315935360694,95.0337428426356,175.598127878753,0.998902494080224,0.994195020478619,1
"Guascama",89,"Extrapolation",0,135.343647385169,94.9699633800535,175.717331390284,0.99896689540559,0.994413448587205,1
"Guascama",90,"Extrapolation",0,135.369733276177,94.9077750630141,175.831691489341,0.999027517680079,0.994622938375423,1
"Guascama",91,"Extrapolation",0,135.394288454755,94.8471566956564,175.941420213854,0.999084582657287,0.99482389101794,1
"Guascama",92,"Extrapolation",0,135.417402742659,94.7880858397209,176.046719645597,0.999138299078375,0.99501668812667,1
"Guascama",93,"Extrapolation",0,135.43916069093,94.7305389780427,176.147782403817,0.999188863435634,0.995201692760453,1
"Guascama",94,"Extrapolation",0,135.45964188918,94.6744916646989,176.244792113662,0.999236460691245,0.995379250381677,1
"Guascama",95,"Extrapolation",0,135.478921256726,94.6199186627898,176.337923850663,0.999281264953861,0.995549689762509,1
"Guascama",96,"Extrapolation",0,135.497069316641,94.5667940707691,176.427344562513,0.999323440115493,0.995713323843321,1
"Guascama",97,"Extrapolation",0,135.514152453725,94.5150914381632,176.513213469287,0.999363140451014,0.99587045054574,1
"Guascama",98,"Extrapolation",0,135.530233157337,94.4647838714655,176.595682443208,0.999400511182495,0.99602135354267,1
"Guascama",99,"Extrapolation",0,135.545370249979,94.4158441309287,176.674896369029,0.999435689010417,0.996166302987533,1
"Guascama",100,"Extrapolation",0,135.559619102466,94.3682447189283,176.750993486004,0.999468802613718,0.996305556204846,1
